"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"6348",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6349",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",1.25,1,1250,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6350",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.6,1,600,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6351",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6352",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6353",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6354",22,"Female",21,"l","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6355",22,"Female",21,"l","h","Match","They","TRAINING","They","They","Star","Diamond","Triangle","Circle","Top","m",1.15,0,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6356",22,"Female",21,"l","h","Match","They","TRAINING","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.35,1,1350,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6357",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",1,0,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6358",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",0.95,0,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6359",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.234,1,1234,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6360",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.383,1,1383,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6361",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",1.517,0,1517,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6362",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.333,1,1333,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6363",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.55,1,1550,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6364",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6365",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.133,1,1133,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6366",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.133,1,1133,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6367",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.033,1,1033,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6368",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",1.1,0,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6369",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.034,1,1034,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6370",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6371",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6372",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6373",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6374",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6375",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.35,1,1350,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6376",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6377",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.4,1,1400,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6378",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6379",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.217,1,1217,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6380",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.15,1,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6381",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6382",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6383",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.033,1,1033,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6384",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6385",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6386",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.117,1,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6387",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",0.65,0,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6388",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6389",22,"Female",21,"l","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6390",22,"Female",21,"l","h","Match","We","TRAINING","We","We","Star","Diamond","Triangle","Circle","Bottom","n",1.233,1,1233,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6391",22,"Female",21,"l","h","Match","We","TRAINING","We","We","Star","Diamond","Triangle","Circle","Top","m",0.817,0,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6392",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",1.3,1,1300,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6393",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","m",0.883,0,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6394",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",1.15,1,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6395",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6396",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6397",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6398",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6399",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6400",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6401",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6402",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6403",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.683,1,683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6404",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6405",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.417,1,417,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6406",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6407",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6408",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6409",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6410",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6411",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6412",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6413",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.55,1,550,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6414",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6415",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6416",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.6,1,600,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6417",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6418",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6419",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6420",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",1.283,1,1283,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6421",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6422",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6423",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6424",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6425",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6426",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6427",22,"Female",21,"l","h","Match","We","EXPERIMENT","We","We","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6428",22,"Female",21,"l","h","Match","You","TRAINING","You","You","Star","Diamond","Triangle","Circle","Top","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6429",22,"Female",21,"l","h","Match","You","TRAINING","You","You","Star","Diamond","Triangle","Circle","Bottom","n",1.267,1,1267,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6430",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6431",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6432",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6433",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",1.383,1,1383,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6434",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6435",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6436",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6437",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.567,1,567,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6438",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6439",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.567,1,567,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6440",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6441",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6442",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6443",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6444",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6445",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6446",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6447",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6448",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.5,1,500,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6449",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6450",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6451",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6452",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6453",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6454",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","m",0.817,0,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6455",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6456",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6457",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6458",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6459",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6460",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6461",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.434,1,434,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6462",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6463",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6464",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Bottom","n",0.567,1,567,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6465",22,"Female",21,"l","h","Match","You","EXPERIMENT","You","You","Star","Diamond","Triangle","Circle","Top","n",0.633,1,633,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6466",22,"Female",21,"l","h","Mismatch","Self","TRAINING","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",1.4,1,1400,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6467",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6468",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Bottom","m",1.317,1,1317,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6469",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","m",1.384,1,1384,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6470",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",1.533,1,1533,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6471",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Top","m",1.617,1,1617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6472",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",1.3,1,1300,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6473",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6474",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Top","m",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6475",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Bottom","m",1.183,1,1183,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6476",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","m",1.5,1,1500,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6477",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","m",1.05,1,1050,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6478",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","n",0.7,0,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6479",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6480",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6481",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","m",1.034,1,1034,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6482",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6483",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Top","m",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6484",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Bottom","m",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
